NUTS_ID,LEVL_CODE,CNTR_CODE,NAME_LATN,NUTS_NAME,MOUNT_TYPE,URBN_TYPE,COAST_TYPE,geometry,Anzahl,Gesamtleistung (MW),Age
DE933,3,DE,Harburg,Harburg,4,2,3,"MULTIPOLYGON (((9.783578725000041 53.50000323800003, 9.783214771000075 53.49211795300005, 9.792692012000032 53.49366788100008, 9.801788040000076 53.49271396000006, 9.800458964000029 53.47009242000007, 9.807905191000032 53.46327340100004, 9.815081993000035 53.46161288800005, 9.835780263000061 53.45137644200003, 9.854576592000058 53.43660742300005, 9.862387500000068 53.42987649900004, 9.861796973000025 53.43914165200005, 9.869219100000066 53.44381742800005, 9.875021744000037 53.44363469200005, 9.894676318000052 53.45595318700003, 9.903361949000043 53.45598210700007, 9.908030002000032 53.45226314900003, 9.913285940000037 53.44807544500003, 9.920311627000046 53.43716712400004, 9.914957766000043 53.42422284300005, 9.908450286000061 53.41635857600005, 9.915803759000028 53.41489255400006, 9.927943000000027 53.41918149900005, 9.930894515000034 53.42085895700006, 9.942110332000027 53.42166543400003, 9.950434631000064 53.43045160100007, 9.961927714000069 53.42745675700007, 9.963498844000071 53.42287664400004, 9.970803387000046 53.42332604100005, 9.974489670000025 53.42186931700007, 9.976964448000047 53.41923642700004, 9.975963309000065 53.41511992900007, 9.983820944000058 53.41565526400007, 9.993278860000032 53.42102836800007, 9.996647620000033 53.42548509500006, 10.01837746100006 53.42957529600005, 10.02785393900007 53.43468008800005, 10.02571381100006 53.43785339800007, 10.01585547900004 53.44201791800003, 10.01980467100003 53.44589265600007, 10.03161713000003 53.44434841700007, 10.03638064700004 53.44671652600005, 10.04701884400004 53.44792463100003, 10.04814485300005 53.44993000500006, 10.04278947600005 53.45199409200006, 10.04284798900005 53.45718934800004, 10.05198242600005 53.46330359700005, 10.08630348100007 53.44911396300006, 10.09577965900007 53.44178173800003, 10.10749050000004 53.42740149900004, 10.11830453200002 53.42405108600008, 10.13350708300004 53.42285842800004, 10.14534000000003 53.41595549900006, 10.15311194700007 53.40674488100007, 10.17059484500004 53.39770931300006, 10.18101483700002 53.39651007800006, 10.19794179000007 53.39834280400004, 10.23088534800007 53.39515753900008, 10.24323787600002 53.39945909800008, 10.25397242500003 53.41412534500006, 10.26004150000006 53.41852449900006, 10.28485015800004 53.42467006400005, 10.30795400000005 53.43320099900006, 10.33096121800003 53.42515378800005, 10.35592300000008 53.42614049900004, 10.36054050000007 53.42626499900007, 10.36498900000004 53.42627499900004, 10.36774650000007 53.42624899900005, 10.37053400000002 53.42591899900003, 10.37324250000006 53.42539899900004, 10.37543350000004 53.42483049900005, 10.37810350000007 53.42381049900007, 10.38005700000002 53.42274249900004, 10.38336600000002 53.42091499900005, 10.38655550000004 53.41894449900008, 10.39592400000004 53.41253249900006, 10.39794650000005 53.41145449900006, 10.42991500000005 53.39821199900007, 10.46918400000004 53.38584399900003, 10.46946815700005 53.37904217000005, 10.45683849000005 53.36875984400007, 10.44429394300005 53.36695803300006, 10.44297750000004 53.36164099900003, 10.43648233900007 53.36358455000004, 10.43357783600004 53.36173425900006, 10.43986931200004 53.35764901800007, 10.43915548300004 53.35545031600003, 10.42924601100003 53.35585170100006, 10.42550629500005 53.35802244600006, 10.42283250000003 53.35552799900006, 10.40461391700006 53.36043565100005, 10.40599438500004 53.36620866500004, 10.39111249300004 53.36763597500004, 10.38186482700007 53.36547612500004, 10.37028300000003 53.37054349900006, 10.36518739200005 53.37055748100005, 10.36342082500005 53.36872529000004, 10.37149404000007 53.36750935000003, 10.37392750000004 53.36381899900005, 10.35977500000007 53.35901749900006, 10.35325050000006 53.36002899900006, 10.35235000000006 53.35825849900004, 10.34738150000004 53.35866599900004, 10.34515450000004 53.35964249900007, 10.34467850000004 53.35826699900008, 10.33972000000006 53.35863799900005, 10.33509150000003 53.35893749900004, 10.33135300000004 53.35838449900007, 10.32335550000005 53.35964049900008, 10.32348300000007 53.35788799900007, 10.32071150000007 53.35592449900008, 10.32091150000002 53.35481949900003, 10.32131100000004 53.35259149900003, 10.32160400000004 53.35068649900006, 10.32514620100005 53.33526544900008, 10.32116092600006 53.33379351100007, 10.31090774500007 53.33402126500005, 10.30795950000004 53.33150449900006, 10.29721319800007 53.33295191500008, 10.29193639900006 53.32820098400003, 10.28015865900005 53.33042461000008, 10.26951097700004 53.32952002400003, 10.26427673100005 53.33286016000005, 10.26038831700004 53.32990508500006, 10.26367866800007 53.32316833600004, 10.25745267300005 53.31600099000008, 10.23620775400008 53.31765640600003, 10.22905028300005 53.31542167500004, 10.21940825700005 53.30757596900003, 10.21172000000007 53.29367149900003, 10.21397850000005 53.29313399900008, 10.22293600000006 53.29096949900003, 10.22580700000003 53.29005899900005, 10.22594950000007 53.28884599900005, 10.22526700000003 53.28766699900007, 10.24180155500005 53.28491903800006, 10.25045187800004 53.29020830900004, 10.25786050000005 53.29020749900008, 10.25968300000005 53.28876399900008, 10.24983693400003 53.28204087200004, 10.24090775600007 53.27216609900006, 10.24664541100003 53.26581696800008, 10.25362644600006 53.26381137500005, 10.25671865400005 53.26050389600005, 10.25586921700005 53.25765305700003, 10.24987250000004 53.25465299900003, 10.24373950000006 53.25255499900004, 10.23666400000008 53.25032899900003, 10.23093550000004 53.24853649900007, 10.22797400000007 53.24763149900008, 10.22595150000006 53.24749199900003, 10.22272150000003 53.24799349900007, 10.22167700000006 53.25010749900008, 10.21211150000005 53.25180249900006, 10.20577190500006 53.23691972000006, 10.19961625600007 53.23514358400007, 10.20162649500003 53.23134804300008, 10.19914613000003 53.22673930500008, 10.21022439000006 53.22550958100004, 10.21971094500003 53.21373787100003, 10.23412233100004 53.20830879900006, 10.23577650000004 53.19332449900003, 10.21406884300006 53.18640088600006, 10.20829175400007 53.18187261000003, 10.19934055300007 53.18615613600008, 10.18472450000007 53.18096999900007, 10.18193329400003 53.18014527200006, 10.16804800000006 53.18943949900006, 10.16262693000004 53.18483906600005, 10.14261078600003 53.17946612500003, 10.13455626900003 53.17632767400005, 10.13151123200004 53.17305718400007, 10.11166350000008 53.17038549900008, 10.10937350000006 53.16883199900008, 10.10859282200005 53.15774484200006, 10.09535096100007 53.14296766500007, 10.09675776400007 53.13849660900007, 10.09035081100006 53.13846314800003, 10.08098528800002 53.13073443500008, 10.07539650000007 53.12900549900007, 10.07106623900006 53.13218901900007, 10.07060982900003 53.13557457800005, 10.06163881400005 53.13722925600007, 10.04773126000003 53.15070196500005, 10.03912603700007 53.15295174100004, 10.03630100200007 53.14995298800005, 10.02728182800007 53.15799243300006, 9.997688207000067 53.15973305400007, 10.00066341400003 53.17263590800007, 9.99762400000003 53.17419149900007, 9.983165197000062 53.17948764800008, 9.957601016000069 53.18069242700005, 9.934805500000039 53.17389049900004, 9.913434266000024 53.17430849800007, 9.908030002000032 53.17880573600007, 9.891585820000046 53.19248710600004, 9.875021744000037 53.19726314700006, 9.858637131000023 53.20198692000008, 9.854576592000058 53.20652851900007, 9.851410500000043 53.21017499900006, 9.846697000000063 53.21019899900006, 9.832083000000068 53.20549799900004, 9.832091295000055 53.20287487900003, 9.825566279000043 53.19695309200006, 9.80770700000005 53.19025699900004, 9.796819233000065 53.18736686100004, 9.785247637000055 53.19363357800006, 9.755515013000036 53.19801309900004, 9.745103330000063 53.20211609200004, 9.743331263000073 53.20727807400004, 9.731379894000042 53.21285473200004, 9.708340000000021 53.21623199900006, 9.70163400000007 53.21706349900006, 9.695014000000072 53.21791049900003, 9.686936323000054 53.21893320900006, 9.682600000000036 53.21948199900004, 9.669472000000042 53.22120149900007, 9.663097500000049 53.22199299900007, 9.633078500000067 53.22603599900003, 9.623542560000033 53.22772965900003, 9.615044418000025 53.23694054600003, 9.603095748000044 53.24006042700006, 9.607417000000055 53.24318249900006, 9.606844500000022 53.24489349900006, 9.606342500000039 53.24617399900006, 9.605630000000076 53.24807149900005, 9.602565000000027 53.25602399900004, 9.60217300000005 53.25714849900004, 9.601278000000036 53.25912849900004, 9.597784872000034 53.27492167100007, 9.591071083000031 53.28247660700004, 9.589839824000023 53.29024640200004, 9.596826028000066 53.29330985300004, 9.598442177000038 53.28901185100005, 9.603152632000047 53.28871240400008, 9.603791853000075 53.29327024800006, 9.601189784000042 53.29893358500004, 9.59689580600002 53.29934142200005, 9.59534818000003 53.30610231500003, 9.587892000000068 53.30694749900005, 9.584154030000036 53.30880013500007, 9.583227000000022 53.31578099900003, 9.575612117000048 53.33005357100006, 9.572008500000038 53.33172499900007, 9.566854000000035 53.33495349900005, 9.56525750000003 53.33601399900004, 9.562704000000053 53.33758799900005, 9.563988128000062 53.34065204100006, 9.574565819000043 53.34686046900003, 9.583530174000032 53.35771003500008, 9.594746370000053 53.36209644700006, 9.601468904000058 53.36817840500004, 9.608317834000047 53.36973404800005, 9.61863900000003 53.36773399900005, 9.618246500000055 53.37007699900005, 9.620273000000054 53.37094549900007, 9.620736500000021 53.37203599900005, 9.620197500000074 53.37312599900008, 9.617498000000069 53.37291649900004, 9.616851500000053 53.37742799900008, 9.616488000000061 53.37905249900007, 9.620533500000022 53.38346749900006, 9.619495500000028 53.38575199900004, 9.622681000000057 53.38657449900006, 9.621626500000048 53.38893999900006, 9.623782000000062 53.39018649900004, 9.644997974000034 53.39404526400006, 9.644460098000025 53.39738618500007, 9.652331592000053 53.40937449800003, 9.672396534000029 53.40868524300004, 9.682305500000041 53.41155749900008, 9.682954500000051 53.41304449900008, 9.686936323000054 53.41356613000005, 9.704479689000038 53.41586428800008, 9.718146672000046 53.42255788000006, 9.726710500000024 53.42259349900007, 9.740635678000046 53.43722045200008, 9.749065366000025 53.43882450700005, 9.770422110000027 53.43674010800004, 9.783454445000075 53.44202022400003, 9.779924324000035 53.45633353600005, 9.776498518000039 53.45940281600008, 9.771142846000032 53.45869333800005, 9.769987039000057 53.46001521800008, 9.767624848000025 53.46982419000005, 9.770833138000057 53.47298200400007, 9.77081243300006 53.48038581800006, 9.760556772000029 53.48134310600005, 9.759079260000021 53.48405523000008, 9.750614837000057 53.48521780700003, 9.749248872000067 53.48959603200007, 9.738072500000044 53.49096549900003, 9.747896127000047 53.49584427000008, 9.764761025000041 53.49534456300006, 9.768861000000072 53.50527899900004, 9.783578725000041 53.50000323800003)), ((10.30728900000003 53.33033499900006, 10.30643950000007 53.32886899900006, 10.30110500000006 53.32995699900005, 10.30224050000004 53.33114499900006, 10.30728900000003 53.33033499900006)), ((10.25538702400007 53.30010211100006, 10.25049872100004 53.29595866000005, 10.24862440000004 53.29675903200007, 10.25322438900002 53.30087188700003, 10.25538702400007 53.30010211100006)))",84.0,212.26999999999998,20.181818181818183
DE934,3,DE,Lüchow-Dannenberg,Lüchow-Dannenberg,4,3,3,"POLYGON ((10.97162550000007 53.19810049900008, 11.01165767200007 53.18147569100006, 11.02952180200003 53.16671940000003, 11.07022436700004 53.14446166900007, 11.08408350000008 53.13884849900006, 11.08611750000006 53.13840149900005, 11.08791900000006 53.13822149900005, 11.08986350000004 53.13812649900007, 11.09223900000006 53.13828649900006, 11.09442600000006 53.13858949900003, 11.09709250000003 53.13923299900006, 11.09971250000007 53.13993399900005, 11.10228700000005 53.14077749900008, 11.10477200000003 53.14199249900008, 11.10692500000005 53.14323749900007, 11.10893400000003 53.14525349900003, 11.11005950000003 53.14626199900005, 11.11156100000005 53.14782749900007, 11.11453750000004 53.15112049900006, 11.11618000000004 53.15309899900006, 11.11907050000002 53.15661699900005, 11.12034550000004 53.15795899900007, 11.13044277800003 53.16552755600003, 11.14296848400005 53.16843683000008, 11.15764792400006 53.16481080500006, 11.17186150000003 53.15664399900004, 11.17784879900006 53.15046311100008, 11.18458650700006 53.13683654400006, 11.19046791900007 53.13493951800007, 11.19717150000002 53.13616899900006, 11.21376763100005 53.14402314900008, 11.23026500000003 53.14241199900005, 11.24581851600004 53.13625617400004, 11.25606150000004 53.12891244000008, 11.26573200000007 53.12197799900008, 11.26803248500005 53.10430658000007, 11.27173416800002 53.09867947400005, 11.28761113800005 53.08701957300008, 11.30078197200004 53.08105115300003, 11.31185980000004 53.07603054600003, 11.32742650000006 53.06170399900003, 11.33886700000005 53.05509899900005, 11.35353998400007 53.05485124300003, 11.38299050000006 53.06416449900007, 11.38652650000006 53.06561299900005, 11.39152850000005 53.06794999900006, 11.39618600000006 53.07019949900007, 11.39778150000006 53.07084399900003, 11.40050300000007 53.07182199900006, 11.40258900000003 53.07237249900004, 11.40935700000006 53.07340149900006, 11.41324700000007 53.07383949900003, 11.41835800000007 53.07409799900006, 11.44028863700004 53.07796218400006, 11.45210152300007 53.07789790400005, 11.46224937400007 53.07499148800008, 11.47771900000004 53.06502449900006, 11.50536450000004 53.04881499900006, 11.52245279800007 53.04676527600003, 11.54404850000003 53.05253599900004, 11.55183057500005 53.05102182300004, 11.56178852500005 53.04303629000003, 11.57099688100004 53.03910047100004, 11.58533984800005 53.03556856500006, 11.59778450000005 53.03592649900003, 11.59460333500004 53.03184561200004, 11.55836082900004 53.01190718500004, 11.55301946800006 53.00539087300007, 11.55946382500002 53.00344978100003, 11.55641650000007 52.99866599900008, 11.54295012500006 52.99971366300008, 11.52618138300005 53.00786131600006, 11.51249050000007 53.00744499900003, 11.50665577600006 52.99971036300008, 11.49865350000005 52.97585549900003, 11.49283036700007 52.95940784100003, 11.50502700000004 52.94103249900007, 11.49861150000004 52.94132349900008, 11.49176350000005 52.94163399900003, 11.48208050000005 52.93968549900006, 11.47915000000006 52.93965199900003, 11.47006150000004 52.93892549900005, 11.46567900000002 52.93721099900006, 11.46267150000006 52.93587249900003, 11.45444450000002 52.93339699900008, 11.44512450000008 52.92799499900008, 11.43874800000003 52.92406099900006, 11.43301349500007 52.92022149400003, 11.42620547600006 52.91936200000004, 11.42001519300004 52.91445560000005, 11.40786313200005 52.90482229400004, 11.37513735900006 52.90010419900005, 11.35450830600007 52.89047574400007, 11.33935018700004 52.88840327700007, 11.31425000000007 52.87823649900008, 11.30078197200004 52.87621504300006, 11.29585907900002 52.87547612800006, 11.29425186300006 52.88618422200005, 11.28654379600005 52.88841631600008, 11.27606946100008 52.88692927900007, 11.26738186200004 52.88041157500004, 11.25606150000004 52.87982001000006, 11.24223533300005 52.87909749000005, 11.23859591100006 52.88047215700004, 11.23613448000003 52.88769633700008, 11.23062700000003 52.89134899900006, 11.22052418900006 52.89252595700003, 11.21815231900007 52.89791936200004, 11.18280030900007 52.90129723100006, 11.15628150000003 52.90605199900006, 11.15366465500006 52.90186300500005, 11.13761047300005 52.89816440100003, 11.10759204200002 52.89616375500003, 11.09414869200003 52.89938084000005, 11.09781542900004 52.91218969000005, 11.09118100000006 52.91295849900007, 11.07763593600004 52.91268118200003, 11.06649490000007 52.90967941500003, 11.04049280100003 52.91312734800005, 11.01307650000007 52.90988999900003, 11.00147451200007 52.91123376700006, 10.99257250000005 52.90645749900006, 10.98942913600007 52.89864659700004, 10.98961312700004 52.88800459500004, 10.98497652300006 52.88184306000005, 10.97949990100005 52.87873339900005, 10.96915006800003 52.87801824400003, 10.94076680200004 52.85428643300003, 10.92969900000003 52.85352399900006, 10.90650050000005 52.85531199900004, 10.89615185600007 52.85574182900007, 10.89248583100004 52.84781392000008, 10.88829672600002 52.84590700500007, 10.87708253300002 52.84802872300003, 10.87330593100006 52.85292100300006, 10.86778968800007 52.85536172900004, 10.85850901500004 52.85183436500006, 10.84155600000003 52.85220499900004, 10.83274572600004 52.85467121600004, 10.83135689400007 52.86113568200005, 10.81852280400005 52.86551269500006, 10.80539649700006 52.86664595200006, 10.81729495300004 52.87548835400003, 10.82506326800006 52.87669303800004, 10.82657766500006 52.88020515500006, 10.82248665300006 52.88523275800003, 10.80995467900004 52.89099472200007, 10.80456850000007 52.89740799900005, 10.81343954400006 52.90214673100007, 10.81404534300003 52.90707255700005, 10.82073614600006 52.91445560000005, 10.82206566100007 52.91592251700007, 10.83470530700004 52.92388885500003, 10.84209271800006 52.92601816200005, 10.84346826100006 52.93128287700006, 10.85438040100007 52.92679482900007, 10.86202050000003 52.92903199900007, 10.85571893500003 52.93287126200005, 10.85226957100002 52.94053723200005, 10.86068330500007 52.95557555900007, 10.87149019300006 52.96030764300008, 10.87300336500005 52.96287250400007, 10.85332004900005 52.96124788600008, 10.84536500000007 52.97404949900005, 10.84200647700004 52.97972439300003, 10.86074625000003 52.98577190500004, 10.86501624600004 52.99265959600007, 10.88116848900006 52.99322734800006, 10.89268200000004 52.99817649900007, 10.89183350000008 52.99944449900005, 10.88814200000007 53.00351599900006, 10.88897800000007 53.00651799900004, 10.88819450000005 53.00951199900004, 10.88898500000005 53.01182199900006, 10.88857200000007 53.01347549900004, 10.88971950000007 53.01492349900008, 10.89045100000004 53.01602849900007, 10.89048700000006 53.01766749900003, 10.87245127500006 53.01907833600006, 10.87081518300005 53.03565507700006, 10.86060408800006 53.04342538600008, 10.83996200000007 53.04447349900005, 10.84051300000004 53.04709149900003, 10.84149450000007 53.04957449900007, 10.84141700000004 53.05713299900003, 10.84032650000006 53.05890999900004, 10.83652400000005 53.06509599900005, 10.83587450000005 53.06801049900008, 10.83325600000006 53.07702499900006, 10.83075400000007 53.07783199900007, 10.82920650000005 53.07646999900004, 10.82613600000008 53.07710749900008, 10.82822400000003 53.07885449900004, 10.82215950000005 53.08145099900003, 10.81609450000008 53.08404649900007, 10.80878150000007 53.08871299900005, 10.80391850000007 53.09154749900006, 10.79608100000007 53.09412899900008, 10.76788286600004 53.09844198900004, 10.76409619700007 53.10372530100005, 10.77338558600007 53.11224662900003, 10.75557517700003 53.11242394200008, 10.75491564200007 53.11367592500005, 10.75174079400006 53.11970216000003, 10.75482450000004 53.12333749900006, 10.77251665200004 53.12378450900007, 10.79015700000002 53.14036499900004, 10.80089618700003 53.14592620300004, 10.80616125200004 53.14156695200006, 10.81355288800006 53.14478057700006, 10.83617198600007 53.14190648000005, 10.85213453000006 53.14319523400007, 10.87221150000005 53.14922149900008, 10.88268434900004 53.15177066200005, 10.89760501700005 53.14836288300006, 10.90609178600005 53.14910688300006, 10.90944200000007 53.16050049900008, 10.90649350000007 53.16188599900005, 10.90547700000008 53.16523299900007, 10.90039050000007 53.17006799900008, 10.89951450000007 53.17407049900004, 10.89974950000004 53.17689249900008, 10.90089900000004 53.17828199900003, 10.90260900000004 53.17876149900007, 10.90336600000006 53.17974799900003, 10.88628499000004 53.18493524600007, 10.89436555300006 53.19375555500005, 10.89338902600002 53.19622408800006, 10.88599470100007 53.19639733900004, 10.88015577000004 53.19398424800005, 10.86980150000005 53.19423099900007, 10.86663450800006 53.19626726900003, 10.86704319600005 53.19931674100008, 10.87673308400002 53.20697964200008, 10.86596300000002 53.22159949900004, 10.86427197300003 53.22924544600005, 10.86931463100007 53.24004962200007, 10.86033170900004 53.24781161300007, 10.86236250000007 53.25006699900007, 10.89252318100006 53.23554063500006, 10.91820292100005 53.22713069600007, 10.93649340900004 53.21484812400007, 10.97162550000007 53.19810049900008))",77.0,143.0,18.333333333333332
